%batchNum lastTS numPackets totalBytes avgInterAT stdInterAT avgLength stdLength ipSrc ipDst ipSrcDst ipv4 ipv6 icmp4 icmp6 ipMaskSrc[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] ipMaskDst[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] numTCP numUDP  othersL4 srcPortTCP dstPortTCP srcPortUDP dstPortUDP ipSrcPort ipDstPort tcpSyn tcpFin tcpRes flows flowsTCP flowsUDP flowsOther avgPacketsFlowTCP stdPacketsFlowTCP avgPacketsFlowUDP stdPacketsFlowUDP avgPacketsFlowOther stdPacketsFlowOther avgInterAtFlowTCP stdInterAtFlowTCP avgInterAtFlowUDP stdInterAtFlowUDP avgInterAtFlowOther stdInterAtFlowOther avgLengthFlowTCP stdLengthFlowTCP avgLengthFlowUDP stdLengthFlowUDP avgLengthFlowOther stdLengthFlowOther onePacketFlows httpPackets httpFlows sslPackets sslFlows smtpPackets smtpFlows auxFet
31 15500018 47666 37126169 652.725274955923 99123.9853378076 784.9826412381597 679.8501992250447 3452 1191 4636 47634 32 84 32 3298 3215 3122 3023 2929 2852 2781 2719 2651 2586 2491 2385 2254 2085 1893 1060 952 815 640 474 315 201 120 67 37 21 13 9 6 5 40316 6748 486 1333 40314 843 6748 4090 47633 925 642 349 6022 4462 1096 464 9.035410129986554 35.82007179923535 6.156934306569343 22.38286623133702 1.2974137931034482 3.003948550916231 1.5195365087628866E7 272421.32551281253 1.520887047810219E7 148626.19333852967 1.5246492560344828E7 138262.7970560361 7391.004034969737 46754.82021628196 3775.462100456621 25379.036410978486 133.79113924050634 711.0409333229413 3223 29975 3077 421 107 91 21 0
32 16000027 50319 42469998 9.941567091476628 12.676762997651027 850.0361067189721 672.8451927475729 3347 1150 4514 50257 62 108 62 3211 3146 3066 2973 2891 2821 2763 2705 2642 2577 2490 2386 2263 2092 1882 1021 917 782 628 464 313 199 118 64 36 20 12 8 5 4 43269 6459 421 1321 43269 828 6459 3966 50258 828 568 443 5802 4262 1092 448 10.152275926794932 52.60254002677901 5.914835164835165 22.23480260507043 1.3191964285714286 3.2807610179869635 1.5696752352651337E7 150115.86207108776 1.5717962427655678E7 153887.6057770569 1.5745435140625E7 145251.5982241107 9035.17409666823 71250.46188747848 3609.195054945055 25239.91522864299 121.14857142857143 487.65659462957564 3207 33035 2864 392 107 89 17 0
33 16500010 49035 39668323 10.199420668271388 12.73983254196616 815.8766170996072 679.2223507273951 3352 1167 4440 48941 94 102 94 3207 3141 3054 2960 2873 2814 2755 2704 2644 2576 2493 2401 2269 2112 1909 1039 924 783 622 462 307 195 121 68 36 20 12 8 5 4 41809 6554 476 1296 41807 834 6553 3936 48940 823 587 419 5728 4276 1018 434 9.777595884003741 43.62399400712606 6.43811394891945 24.27834660657351 1.5483870967741935 5.2764584547672495 1.6192588774087932E7 149648.56838240678 1.6199753287819253E7 147250.99424646577 1.6239247914746543E7 150512.47258183674 8299.649356725145 58196.00209415727 4086.697445972495 28007.974009992242 159.75581395348837 855.3002226880527 3060 31476 2861 369 86 129 19 0
34 17000020 49718 39325618 10.062706270627062 12.470462565980245 797.5911653754107 679.3823019429062 3396 1210 4575 49623 95 89 95 3268 3208 3126 3034 2961 2899 2834 2789 2733 2664 2583 2479 2355 2176 1972 1090 972 814 645 470 316 200 120 68 37 21 13 9 6 5 42482 6604 448 1350 42482 871 6604 4042 49624 975 601 569 5950 4406 1083 461 9.641852019972765 52.564056419150035 6.097876269621422 22.44644801798699 1.3709327548806942 4.667699503513226 1.6692416938266002E7 149380.87254058308 1.671083293813481E7 148590.03489370312 1.6735219659436008E7 135977.08423587657 8053.88629142079 71159.26451200164 3526.860572483841 22741.294992163286 122.19186046511628 575.9567823337782 3169 31640 2926 454 117 61 19 0
35 17500019 49189 39263008 10.170304078104342 12.64473051526691 805.5363957162201 679.9231585544899 3367 1228 4551 49065 124 109 124 3237 3173 3094 2999 2913 2842 2773 2723 2659 2587 2507 2394 2257 2100 1886 1106 984 831 653 480 322 202 120 65 36 20 12 8 5 4 41095 7414 447 1326 41095 821 7414 3978 49066 852 574 404 5815 4345 1017 453 9.457997698504027 40.628143323556486 7.290068829891839 26.143240551788384 1.5011037527593818 5.874515620443479 1.7190279270886075E7 150001.70142222167 1.7197823755162243E7 152542.52611767917 1.7236678233995587E7 142507.02899299597 7938.431070195627 53707.37867552146 4675.025565388397 29638.514628726705 90.00546448087432 239.14483345061046 3173 31281 2919 483 122 80 16 0
36 18000015 52362 44496175 9.552662247100853 12.71608859353763 856.7583371842268 674.7811714559837 3277 1197 4414 52330 32 107 32 3141 3074 3000 2911 2830 2772 2711 2659 2605 2545 2448 2351 2210 2046 1860 1072 958 819 633 465 312 194 115 66 36 20 12 8 5 4 44537 7134 552 1345 44537 797 7134 3902 52331 839 566 563 5679 4179 971 529 10.65733429050012 57.05029623543046 7.347064881565396 25.582744731798392 1.3062381852551985 2.6486077235683534 1.7695858715721466E7 151269.11409076533 1.7711155903192583E7 151005.09708868823 1.7753110466918714E7 139675.29012772 9586.023929169658 77271.14537540017 4544.156539649845 26366.273042162837 136.89830508474577 596.0812944595056 3003 34190 2774 426 103 77 18 0
37 18500017 50746 40834315 9.8581680533102 12.508996801732964 811.2752215202447 679.2030708700588 3231 1232 4386 50684 62 100 62 3107 3044 2973 2887 2799 2741 2684 2633 2564 2497 2407 2321 2188 2018 1837 1101 991 831 651 465 312 203 122 67 37 21 13 9 6 5 43974 6091 519 1386 43972 778 6091 3884 50683 828 506 433 5622 4210 933 479 10.445130641330167 44.66016573861404 6.528403001071811 22.560624530514655 1.4217118997912317 4.037403411203997 1.81978490152019E7 152190.74341837617 1.820757525937835E7 153769.67831330284 1.8242905325678498E7 143223.4635087439 8888.476835352816 56793.34969956791 3628.807073954984 21067.29357078507 222.92261904761904 1209.5003198881445 2981 34166 2774 416 102 76 20 0
38 19000002 51075 41319891 9.793458035451964 12.321188792968055 816.7534739380523 678.4716697150427 3343 1188 4478 51013 62 124 62 3216 3146 3060 2967 2888 2819 2752 2698 2625 2551 2469 2355 2224 2060 1860 1068 946 792 623 461 305 199 122 68 37 21 13 9 6 5 43965 6336 588 1346 43965 794 6336 3999 51014 868 556 567 5846 4292 984 570 10.243476234855546 56.4324188189362 6.439024390243903 22.84912070678368 1.3578947368421053 3.300983372886052 1.868843128471575E7 147887.65748004147 1.870230718800813E7 149549.25370348836 1.874005456140351E7 142912.25844180354 8755.571295433365 76552.79828270417 3771.932926829268 24161.03951644556 142.9712918660287 798.943123653077 3143 33358 2879 500 124 102 24 0
39 19500003 52780 43850347 9.478466087879593 12.23592576035629 838.0789327829061 674.7179677956983 3344 1195 4499 52687 93 113 93 3200 3135 3047 2962 2876 2810 2740 2683 2609 2540 2461 2355 2241 2081 1881 1046 929 780 608 452 306 197 117 65 35 20 12 8 5 4 45429 6586 559 1401 45429 774 6585 4003 52688 913 569 380 5796 4347 938 511 10.450655624568668 55.195138695665676 7.021321961620469 25.70813714692358 1.4970645792563602 5.115113250128861 1.9193516337704163E7 147946.30759768965 1.9212209009594884E7 151181.67748444824 1.9232377409001958E7 151383.07722526262 9137.607085346215 75103.13160253357 4346.304904051172 27460.20423624271 274.9583333333333 2022.9829100036081 3051 35148 2896 542 142 151 22 0
40 20000007 51127 42803154 9.782810298951322 12.492572531138899 844.5522868079397 672.8241615414037 3335 1232 4457 51095 32 99 31 3209 3141 3068 2982 2900 2833 2775 2731 2663 2602 2519 2408 2287 2126 1946 1089 964 806 630 468 315 200 118 67 36 20 12 8 5 4 44062 6345 590 1417 44061 783 6345 4004 51096 862 572 553 5791 4295 947 549 10.258905704307335 56.65995212336181 6.700105596620908 24.4057569333326 1.3114754098360655 2.355476508279475 1.969332735017462E7 149106.2155049368 1.971027540760296E7 152804.9155140383 1.9743030129326046E7 145009.86255614448 9085.510246856078 77429.7694920334 3977.3178458289335 25957.541991139162 129.17837837837837 414.15859346455744 3149 33422 2844 549 123 107 25 0
41 20500008 50156 41405457 9.972437175907459 12.478416947248306 833.7720142566601 675.4272817913554 3337 1254 4521 50124 32 115 32 3212 3152 3075 2981 2893 2825 2765 2709 2648 2592 2511 2413 2273 2111 1906 1103 982 816 650 476 321 208 120 67 37 21 13 9 6 5 42826 6603 580 1403 42824 833 6603 4044 50123 793 606 416 5897 4357 977 563 9.829240302960752 43.53021369400845 6.758444216990788 24.099333839436433 1.2912966252220248 2.078392602029394 2.019766986802846E7 151507.2719907927 2.0202176276356194E7 148128.15188971348 2.0243107907637656E7 143789.74423113445 8562.756887052341 58281.640757634596 4186.225179119754 25736.212574257093 92.45 247.71063988272914 3203 32334 2890 553 120 96 18 0
42 21000028 51619 44163042 9.691662144352275 12.63091151008612 862.2641063688548 668.4323506181338 3337 1173 4461 51587 32 130 32 3218 3157 3086 2990 2895 2829 2762 2711 2649 2586 2502 2408 2286 2126 1925 1042 924 778 613 451 306 200 121 67 37 21 13 9 6 5 44326 6657 474 1383 44326 813 6656 4001 51588 814 592 452 5730 4227 996 507 10.486396971847647 52.317218176422784 6.683734939759036 23.423184717909674 1.2544378698224852 1.8138194034694763 2.0695895356044475E7 151931.3476748953 2.0712659424698796E7 154782.45746999496 2.0747128899408285E7 148925.0148099638 9432.983203217413 70514.34182661423 4291.8755020080325 26749.79856939136 82.96791443850267 235.42231935226079 3075 33729 2782 529 103 87 18 0
43 21500024 50826 41696681 9.847518708152815 12.407911279018531 826.9621395422633 673.5117158410783 3409 1824 5211 50733 93 235 93 3279 3212 3127 3016 2925 2856 2783 2719 2645 2579 2490 2387 2256 2092 1892 1661 1493 1123 793 540 359 223 125 68 36 20 12 8 5 4 42405 7635 458 1305 42405 790 7635 4007 50734 1521 627 391 6524 4998 984 542 8.484393757503002 35.044087022122376 7.759146341463414 36.75257858328209 1.4501845018450183 4.311659298235314 2.1219211022208884E7 152028.93611731415 2.1206777709349595E7 151427.77675985312 2.1264486230627306E7 147408.46058188088 7235.99699879952 46836.25976962596 5584.209349593496 46169.68720994354 131.57706093189964 637.9696147863791 3846 32353 3572 430 83 78 12 0
44 22000003 52485 41157372 9.534350271713224 11.988245426696768 790.675125830868 683.1475354931151 3388 3975 7314 52390 95 174 95 3261 3204 3124 3044 2965 2897 2836 2782 2715 2645 2561 2463 2340 2170 1977 3145 2681 1986 1243 717 409 229 126 68 36 20 12 8 5 4 45238 6512 466 1361 45238 808 6511 4011 52391 3830 534 428 8787 7228 1022 537 6.258716104039845 35.898237467004 6.371819960861057 21.618263460983474 1.3687150837988826 4.262128056261356 2.1718806732014388E7 148764.1291955343 2.1717629119373776E7 152180.87460053244 2.174000416573557E7 141942.49044392796 5161.420309905921 49352.338935506305 3745.0714285714284 22470.080538377566 95.52226720647774 325.6074112099075 6007 33764 5123 413 83 85 16 0
45 22500026 50205 40577998 9.965880782031608 12.78878579969592 816.4195320202 677.1192676520112 3383 1456 4757 50053 152 136 152 3252 3190 3105 3017 2918 2847 2782 2729 2671 2617 2533 2427 2304 2124 1939 1292 1172 1005 818 553 351 216 126 68 36 20 12 8 5 4 44043 5400 474 1376 44041 814 5400 4021 50052 1108 606 454 6116 4646 988 482 9.479767541971588 40.44525378328698 5.465587044534413 18.363844075540644 1.5809128630705394 7.108670411599267 2.2192606585880328E7 151627.97126228895 2.2203775053643726E7 147512.00719203806 2.2237385369294606E7 141510.37563654716 8161.473842841765 54232.681550391535 2678.8481781376518 17830.16594688114 110.41624365482234 425.10476463303206 3412 33155 2979 462 78 94 14 0
46 23000017 48029 38047234 10.417467030563136 12.697934738198747 798.5311981866645 676.5501864179525 3343 1182 4464 47997 32 130 32 3221 3152 3060 2968 2873 2809 2743 2688 2630 2571 2498 2400 2273 2119 1909 1027 916 775 612 454 312 204 121 66 36 20 12 8 5 4 41782 5585 500 1334 41782 807 5585 3931 47998 855 535 433 5740 4257 981 502 9.814893117218698 36.8056753801995 5.693170234454638 20.50779916781519 1.3187250996015936 2.5755516177040922 2.2692531941508103E7 150639.25264187052 2.271749267991845E7 149166.8846058374 2.275729942231076E7 140461.26877075134 8263.656330749354 47904.65227554691 2900.2354740061164 21302.872473275525 120.5 615.1117784598179 3115 31180 2807 401 72 58 21 0
47 23440945 43690 36341845 10.097112500286231 12.75901438504055 840.3813157590473 671.7680681800022 3138 1180 4215 43570 120 124 120 3033 2972 2890 2806 2729 2665 2604 2557 2500 2428 2346 2251 2121 1959 1785 1029 916 773 607 457 311 198 120 67 36 20 12 8 5 4 37710 5277 459 1320 37710 730 5277 3764 43571 705 477 390 5374 4016 864 494 9.389940239043824 40.695267915045 6.107638888888889 19.391286464305065 1.4230769230769231 5.467607963461285 2.317205870991036E7 130582.1409117547 2.3186856577546295E7 131195.4337994961 2.321549653846154E7 131082.48026952852 8216.20219123506 55218.294049912656 3840.608796296296 23129.06812230053 137.30693069306932 662.8816031554807 2844 28051 2622 407 94 46 18 0
1 500020 46139 37979756 10.843608370378401 13.327499717726917 833.0292369442677 672.7018273781429 3321 1206 4519 46077 62 99 62 3191 3130 3051 2963 2888 2817 2753 2697 2634 2573 2498 2400 2266 2094 1887 1064 942 787 630 464 313 194 114 66 35 20 12 8 5 4 39334 5985 659 1360 39334 788 5984 3957 46078 784 536 452 5806 4251 952 603 9.252881674900024 39.07111298834729 6.286764705882353 19.838158206053386 1.3598673300165838 3.2220220673238296 194061.86450247 148633.63259018902 208838.618697479 150040.87775761032 253921.69817578772 143715.7390820464 8071.5292872265345 52923.47563613088 3825.7436974789916 22757.293328206903 148.42613636363637 607.5268372298835 3198 28356 2822 471 106 85 19 0
2 1000013 45229 36009167 11.064633903480628 13.307693448985807 805.3695652173913 677.0253006469178 3244 1252 4416 45078 151 90 151 3120 3048 2977 2897 2817 2751 2684 2628 2568 2513 2429 2336 2209 2048 1853 1082 960 809 640 471 317 197 120 67 37 21 13 9 6 5 38794 5664 530 1346 38792 764 5664 3856 45077 797 552 390 5638 4231 931 476 9.168990782320964 36.657075659888186 6.083780880773362 19.33988493507203 1.6197478991596639 7.168881163951398 693307.6943984873 151662.2460860669 708030.1288936627 151419.04931316 722918.5357142857 147248.8575422431 7803.835460992907 48179.62192157254 3172.7228786251344 18440.51580587961 276.6969696969697 1840.6770361785773 3177 27878 2808 448 85 83 21 0
3 1500007 44969 35011269 11.127556356677125 13.400584786057596 787.5603293143782 677.7769956552684 3342 1226 4500 44938 31 92 31 3206 3154 3074 2980 2892 2828 2757 2695 2637 2567 2490 2399 2265 2107 1914 1078 970 820 647 462 310 201 122 66 36 20 12 8 5 4 38318 5912 616 1422 38318 782 5912 4067 44939 964 741 386 5972 4422 939 611 8.665309814563546 32.05732865067045 6.296059637912673 21.28484739044433 1.2094926350245498 1.8010726027726547 1195167.9715061057 145623.26421929974 1210222.7231096912 149439.29704848758 1240955.0785597381 142414.1816151385 7201.555630936228 41862.543029115426 3349.1288604898828 19459.069241663736 127.47647058823529 403.3208254420966 3280 27501 3007 428 90 59 22 0
4 2000013 45509 36617871 10.991844540678375 13.390373546425892 813.3255669324567 674.5856713067585 3378 1222 4545 45445 64 102 64 3233 3174 3102 3004 2915 2845 2770 2702 2635 2558 2464 2369 2252 2091 1901 1074 962 809 653 477 320 203 121 67 36 20 12 8 5 4 38560 6217 566 1309 38560 762 6217 3965 45446 865 700 401 5874 4386 933 555 8.791609667122662 36.228765971422895 6.663451232583065 27.053200732669335 1.318918918918919 3.152862277445772 1701744.142270862 150661.35053048865 1710148.4844587352 150012.6119616061 1744549.4288288287 149193.72678136206 7502.0611035111715 48515.08334703609 3946.89281886388 27751.11950531905 181.0568181818182 908.7739742992403 3247 28125 2980 490 100 40 14 0
5 2500005 44116 34044043 11.338185941043085 13.277443235284915 777.3573238954218 679.399498405475 3325 1148 4360 44084 32 78 32 3198 3126 3048 2964 2880 2812 2748 2685 2626 2551 2471 2379 2252 2105 1916 1025 915 756 602 445 303 200 120 67 36 20 12 8 5 4 37544 5964 498 1232 37544 828 5963 3876 44085 773 609 421 5562 4172 989 401 8.999041227229148 34.7319829894257 6.030333670374115 21.218588870378532 1.5162094763092269 3.9965696013648526 2192827.074544583 149257.29718228945 2210958.780586451 150277.5171497003 2233512.0623441394 145234.78293914837 7458.777085330777 45581.711946070696 2916.374115267947 17376.514474371972 290.0137931034483 1655.8647933309965 3073 26501 2809 448 93 53 13 0
6 3000009 47245 37176638 10.589165837233434 12.697884548129588 795.2498235256369 682.3704702919008 3374 1221 4561 47152 93 81 93 3237 3167 3090 3000 2912 2840 2777 2724 2659 2587 2500 2405 2273 2117 1916 1058 940 795 608 449 312 199 118 67 36 20 12 8 5 4 40052 6471 548 1403 40050 811 6471 4062 47151 868 617 439 5805 4337 968 500 9.234955038044731 34.66331024645992 6.684917355371901 25.723216834165992 1.444 4.592602747897971 2697355.7002536315 151342.6538062853 2706462.0495867766 149020.67490896472 2745579.568 142500.0948082211 7673.015221402214 45118.61244835906 4005.2561983471073 28845.60802526283 201.7027027027027 1125.681358231658 3215 29178 2877 477 116 30 12 0
7 3500002 46011 35793922 10.87341799678163 12.929345078657548 785.7052922712206 679.8402198303505 3390 1157 4482 45918 93 140 93 3242 3163 3082 2988 2908 2842 2774 2717 2649 2578 2505 2414 2295 2115 1913 1032 916 779 615 452 309 195 117 65 35 20 12 8 5 4 39078 6187 513 1368 39078 790 6187 4002 45919 828 539 393 5647 4193 940 514 9.319818745528261 33.74540980701179 6.5819148936170215 22.48902805767122 1.45136186770428 4.419183508226088 3196731.1020748867 149907.34832095323 3207793.9489361704 151288.18240425803 3265953.2859922177 145305.08568567247 7620.4757929883135 42893.71376480574 4038.621938232162 25118.050044739804 247.275 1460.9142890669527 3084 28190 2720 440 96 26 15 0
8 4000020 45323 35627453 11.03632912509932 13.016896375179636 793.3346767908437 681.8448666737594 3287 1213 4411 45227 96 101 96 3159 3091 3002 2915 2831 2762 2702 2657 2602 2538 2456 2359 2239 2077 1895 1062 952 798 618 458 310 199 118 66 36 20 12 8 5 4 39307 5282 537 1385 39307 803 5282 3922 45228 792 590 584 5572 4176 987 409 9.412595785440613 33.88863961028851 5.351570415400203 16.418136856288342 1.7946210268948655 6.6312219940576815 3697413.782088123 151120.8513908498 3706617.4772036476 153038.47731512197 3753024.6992665036 152947.09492994956 7804.743055555556 43898.58746873298 2937.971631205674 17421.151133452397 836.3086419753087 8485.585753878146 3033 27907 2727 496 115 58 22 0
9 4500011 44343 34383806 11.286033494334854 13.28839724634949 782.13427505573 680.5708747439851 3289 1185 4370 44312 31 113 31 3161 3106 3026 2936 2854 2782 2724 2678 2624 2557 2475 2382 2270 2109 1906 1061 955 806 631 463 307 192 119 68 37 21 13 9 6 5 37553 6133 513 1373 37552 810 6132 3901 44312 754 505 372 5503 4028 980 495 9.322989076464747 35.080284568998394 6.2581632653061225 20.470037835323897 1.3272727272727274 2.461829819586655 4190787.311817279 150425.64989762596 4210617.673469388 153009.91238349595 4243055.517171717 152180.5837208817 7543.038490191209 44329.544004337346 4022.89693877551 24412.064307532495 356.3891891891892 3232.884391977525 3051 26510 2583 415 96 50 17 0
10 5000008 46874 37548888 10.673020277481323 12.98686143392424 809.2709541153904 675.4471831124238 3281 1221 4410 46812 62 144 62 3168 3085 3021 2930 2861 2797 2741 2691 2624 2561 2477 2380 2260 2098 1903 1066 957 803 648 467 318 201 117 64 36 20 12 8 5 4 40925 5182 561 1359 40923 804 5182 3943 46811 791 524 416 5589 4058 984 547 10.085017249876786 37.83049859508444 5.266260162601626 17.53043230814828 1.4021937842778793 3.561165719214355 4694767.639231148 150829.3320494745 4708294.922764228 148535.8566460339 4741854.725776966 143422.5726981449 8550.344343110673 48319.65512380506 2807.6768292682927 20055.70162319377 543.6777777777778 5392.142390656159 3006 30089 2641 502 106 65 19 0
